hotel_name,review_summary,review_p1,review_p2,score
Hilton London Croydon,Great,"Staff amazing, rooms clean and the mattress and pillows are the best. Had a great sleep. Also useful to let people know it is dog friendly. Sadly parking isn't free, but that's the only downside. Breakfast amazing!",,"<span class=""ui_bubble_rating bubble_50""></span>"
Hilton London Croydon,Needs improvements,"The rooms need update, check in process needs changing. Why is online checkin offered but doesn’t work? The food quality needs improvement and some housekeeping staff need training.   This is the hotel I stay in once every month or so due to work commitments I need it to be better! ",,"<span class=""ui_bubble_rating bubble_20""></span>"
Hilton London Croydon,,,,
Hilton London Croydon,,,,
Hilton London Croydon,,,,
Hilton London Croydon,,,,
Hilton London Croydon,,,,
Hilton London Metropole,60th Anniversary Amazing,I booked the hotel on behalf of my grandparents who are celebrating their 60th anniversary. I mentioned this during a call and the staff have ensured theyve felt like celebrities throughout their stay. Every staff member congratulated them and the facilities were amazing. My grandparents are elderly and could not have had a better experience. Thank you so much. Would 1000% recommend for making their trip once in a lifetime xxx,,"<span class=""ui_bubble_rating bubble_50""></span>"
Hilton London Metropole,Great hotel,"We stayed at the Hilton in the winter because we were attending winter wonderland in Hyde park. It’s a nice hotel, in an ok location and has friendly staff. I’d recommend the hotel but the only thing I could suggest is to improve the breakfast as it’s quite expensive.",,"<span class=""ui_bubble_rating bubble_40""></span>"
Hilton London Metropole,"Beautiful hotel, but too many plastics!! ","The hotel is great, very beautiful, the rooms are confortable, the place is ideal. there is no water available, and if you call room service to ask, they tell you it is 5 pounds for a bottle of water + 5 pounds of room service delivery (so 10 pounds for a 750ml still water) They use too many useless plastics and in those times of zero waste and care about environnement for me it is not acceptable at all. So I liked it but will not stay there again! :(:(   ",,"<span class=""ui_bubble_rating bubble_10""></span>"
Hilton London Metropole,Terrific hotel,"Stay here for a weekend whilst doing the sights and sounds of the city. Our room on the 5th floor was smart and very large. The furniture was all modern and well maintained. Check in was wonderful, we arrived early wanting to drop our bags, but staff found us a room and we checked in fully. We used the bag drop on the Sunday and again staff were polite and extremely helpful. Only downside was the lack of free WiFi, which in a hotel of this stature one would consider a given. ",,"<span class=""ui_bubble_rating bubble_40""></span>"
Hilton London Metropole,Poor standard - Poor Service,"The room (Superior Queen) is really average with damaged furniture. The service is poor: first, they had no room available in the standard I had booked (King Superior), offered to downgrade into Single with 1 free breakfast (for 3 nights), then offered a double Queen option (which I took). Today, my room key was not working. I went back to the front desk (opposite side of the hotel). Discovered that they dis-activated it because my credit card was apparently not working in their system. To make it simple, I offered to pay now for the 3 nights (one more night to come). The same card did work perfectly. They refused to give me my invoice now despite payment already done. Service is at front desk was almost arrogant today. The hotel atmosphere feels like a cold basement.",,"<span class=""ui_bubble_rating bubble_10""></span>"
Hilton London Metropole,,,,
Hilton London Metropole,,,,
Hilton London Metropole,,,,
Hilton London Metropole,,,,
Hilton London Metropole,,,,
Hilton London Euston,Great but room for Improvement,"Great location. Walking distance from nice restaurants and the underground stations. Check-in process could have gone a little smoother. Fire alarms went off multiple times during stay. Service can use a little coaching. Overall,  with attention to customer feedback and follow through I would stay there again.",,"<span class=""ui_bubble_rating bubble_30""></span>"
Hilton London Euston,Average but fine for a few nights ,Hotel is conveniently located right by Euston station. No welcome as a diamond member when I checked in. Room was pretty small even by London standards. An upgrade was available for my stay but staff on the front desk either couldn’t care or not be bothered to look. Staff in the bar were nice. Hotel suffers from a lack of executive lounge which is unfortunate. ,,"<span class=""ui_bubble_rating bubble_30""></span>"
Hilton London Euston,Stinking mouldy room,"Terrible room walls and floor mouldy, Alex the duty manager was terrible at dealing with the situation his only advice was to put the AC on. His attitude was terrible. Hole in the ceiling behind curtains. Pulled back carpet which was wet and the floorboards were black and mouldy",,"<span class=""ui_bubble_rating bubble_10""></span>"
Hilton London Euston,Not worth staying ,"Disappointed with stay.  Room was small and very hot and no way of reducing heat apart from opening window which increased noise. Therefore sleep was a rarity. The breakfast was poor, was not asked if I wanted a drink had to go find someone, the bacon was as tough as old boots and the eggs had congealed. Not an enjoyable experience  I have stayed at many Hilton hotels but this is definitely on my Do not return list ",,"<span class=""ui_bubble_rating bubble_30""></span>"
Hilton London Euston,Disappointing Hilton stay,"I am a Diamond member with Hilton Hotels, meaning I've stayed in an awful lot of them over the years. This stay was one of the more disappointing. Our room, for three, was in a two story townhouse accomodation built onto the main hotel. The idea is sound but the execution, not so much. there is no window that opens except in the upper bathroom and that only a small amount so the air in the room quickly becomes stale. At our stay, the upper bathroom sink was clogged and it took several calls to the front desk over a couple of days to have it cleared. The most disappointing issue was with the laundry. As requested, our laundry was picked up before 8:30am after a call to the front desk. In the evening, the laundry could not be found. When eventually located, it was returned to our",…,"<span class=""ui_bubble_rating bubble_20""></span>"
Hilton London Euston,,,,
Hilton London Euston,,,,
Hilton London Euston,,,,
Hilton London Euston,,,,
Hilton London Euston,,,,
Hotel Hilton London Gatwick Airport,An overpriced terrible nights sleep!,"We were using the hotel for one night and leaving at 5am so was delighted to be so close to the terminal, but that is the only positive.   There was a wait to get checked in and our room was basic. The biggest issue was that the bed was extremely uncomfortable and clearly needs a new mattress. The bigger issue was that the walls are so thin that we couldn’t get to sleep due to the neighbours talking until late. I dread to think how bad it could have been should they have been noisier!   We ate at the Garden Buffett restaurant at the cost of £46 for two. The food was mediocre at best and not value for money! The biggest issue was the price of two drinks totalling £16, that’s £7 for a pint of lager (Coors) and £9 for a single vodka and coke!   To add insult to injury I learnt that",…,"<span class=""ui_bubble_rating bubble_10""></span>"
Hotel Hilton London Gatwick Airport,"New rooms great, service terrible","Being close to the airport is the main benefit of this hotel and the transition into the new part of the hotel is very noticeable with thick carpets and really clean new rooms.  What lets it down in the service in the bar area which was terrible. The table service staff don't seem to think they should look around the room to see who needs drinks, food etc. Eventually we were served and order drinks then some tapas. About 45 mins later, after our original waitress had disappeared, we were told they would be a wait for food. 10 mins later the food arrived. It was just about ok but not worth the wait. In the hour we waited no other staff came to see if we wanted more drinks. We did hear other tables complaining and being offered free crisps as an apology! Be easier to walk over to",…,"<span class=""ui_bubble_rating bubble_30""></span>"
Hotel Hilton London Gatwick Airport,One Night Max,"I am glad that I did not have to spend more than a night at this hotel. For the price I paid,I would expect a least a couple of bottles of water, on the contrary, when I phoned and asked about the water, I was told I had to pay for it. One bottle of water, £5:00, and to deliver the water to the room an extra charge of £5:00, How ridiculous is that, £10 for a half liter of Water. Breakfast on the contrary was good, can't say the same for the service, the waitresses are not happy at their job,and it reflects a lot on their service.",,"<span class=""ui_bubble_rating bubble_20""></span>"
Hotel Hilton London Gatwick Airport,Fois service,Steffanie and silivu superbe service and great smiles!  All good. Joscky wasvawesome host and steffanie was very professionnal. Excited service today thank you for everything guys. Would stay here a gain,,"<span class=""ui_bubble_rating bubble_50""></span>"
Hotel Hilton London Gatwick Airport,Great restaurant service,"As expected, always high standards from the restaurant staff at Hilton Gatwick, especially from Silviu and Natalia. Silviu goes great lengths to ensure we have the best customer experience possible. Overall very satisfied with the service and the variety of food.",,"<span class=""ui_bubble_rating bubble_50""></span>"
Hotel Hilton London Gatwick Airport,,,,
Hotel Hilton London Gatwick Airport,,,,
Hotel Hilton London Gatwick Airport,,,,
Hotel Hilton London Gatwick Airport,,,,
Hotel Hilton London Gatwick Airport,,,,
Hilton London Croydon,Hilton Croydon a jewel on the Purley Way,"Have always loved this hotel. Nice accommodation. Nice restaurant. Nice and friendly staff. Rooms always nice too. My only small grumble is that parking is now charged for. Otherwise, all else is great. Used the restaurant again this time.",,"<span class=""ui_bubble_rating bubble_50""></span>"
Hilton London Croydon,Hilton Croydon,"In the middle of a July heat wave, A/C was not working, and bathroom sink tap was broken.  It took us 2 days to get a room change. Fridge did not work in the new room, and was replaced by another which also did not work. Took us another three days to get a fridge that worked. Manager did his best once situation was brought to his attention, but a very frustrating stay overall.",,"<span class=""ui_bubble_rating bubble_30""></span>"
Hilton London Croydon,Very Enjoyable Breakfast,"Great food with great selection, had the scrambled eggs, hashbrowns, sausage and bacon + fruit and tea. Very friendly staff, thanks Ryan for the omelette, Javiar for some tips on where to visit & Oliver for greeting us so warmly! Will be back :)",,"<span class=""ui_bubble_rating bubble_50""></span>"
Hilton London Croydon,Fantastic service. Very friendly.,"Nice atmosphere and interior decor. We were welcomed by such friendly faces. My compliments to the food & beverage staff Oliver, Sheryl & Elsie. Kitchen staff Ingus, Ryan.  Great breakfast, very tasty!",,"<span class=""ui_bubble_rating bubble_50""></span>"
Hilton London Croydon,Bad hotel,"Bad service, rude and unprofessional supervisior. I was in the room and next to me I heard a supervisor shouting one of her girl, i was shocked. Shouting while guest are sleeping is rude and disrespectful towards staff. Also most of the housekepeer cannot help me with my query because they couldn't understand English properly. Hotel AC not working at all, furniture needs updating and room needs to be painted. Washroom totally out of date, very disappointed. Never again...",,"<span class=""ui_bubble_rating bubble_10""></span>"
Hilton London Croydon,,,,
Hilton London Croydon,,,,
Hilton London Croydon,,,,
Hilton London Croydon,,,,
Hilton London Croydon,,,,
DoubleTree by Hilton Hotel London - West End,AVOID!!!,"My husband booked this hotel for two nights away as a birthday treat. He booked a Superior Queen room so we were looking forward to the break.  Firstly, the check-in on the APP didn’t work despite many attempts. The reception staff were not very friendly and we were not offered “a warm cookie” as advertised on their website! We were then given the room key (247) and we were very disappointed when we entered! The cupboard doors wouldn’t close properly as they were broken, the air conditioning didn’t work, the view was all the air conditioning units for the hotel (which was ironic)! There was no dressing gown or slippers and the room was tiny! I phoned reception and was told there was nothing they could do as they were full. My husband was very upset as he had paid extra for",…,"<span class=""ui_bubble_rating bubble_10""></span>"
DoubleTree by Hilton Hotel London - West End,Poor Service,"We booked for three nights from 12th December to do some Christmas shopping and take in a show. When we checked in the receptionist was not very friendly, we ordered papers for each morning which seemed to be an effort for him to organise. The following morning, no paper, surprise, surprise. Having been out all day we returned around 4.00pm to find our room had not been cleaned, towels on the floor, bed not made and dirty cups. We rang down to reception to get the matter sorted, which they did, but no apology, after some discussion we were offered a free drink while the room was serviced. On the Saturday afternoon when we returned the same occurrence, no room service had been undertaken, this time we were told to go for a walk while the room was been cleaned. We declined this",…,"<span class=""ui_bubble_rating bubble_20""></span>"
DoubleTree by Hilton Hotel London - West End,"Good staff, poor property","A good location, and attentive staff, but the property had only one working elevator, a shower that flooded our bathroom, and our assigned suite did not match what I reserved.  Restaurant staff and food was great, but I cannot recommend this property at this time.",,"<span class=""ui_bubble_rating bubble_20""></span>"
DoubleTree by Hilton Hotel London - West End,Great hotel ignore bad reviews ,Stayed for 1 night and had a fantastic time. Rooms aren’t massive but decoration and amenities are very good. Room wasn’t ready but we did get to hotel at midday so expected that.  Location is brilliant only 10 minute walk to Covent Garden.  Breakfast was very nice. No queue at all In the morning and seated straight away.  Good selection and service was excellent.  Would definitely stay at hotel again. ,,"<span class=""ui_bubble_rating bubble_50""></span>"
DoubleTree by Hilton Hotel London - West End,Pleasant stay!,"I just completed an overnight stay at the Doubletree West End and had a pleasant experience. From check-in to check-out, the staff were courteous and helpful. My Elite status was recognized upon arrival, leading to an upgrade to a premium room facing a quiet street (my personal preference). The hotel is located in an ideal spot, minutes away from several Tube stations and a variety of bars, cafes, museums, and restaurants. Highly recommended!",,"<span class=""ui_bubble_rating bubble_50""></span>"
DoubleTree by Hilton Hotel London - West End,,,,
DoubleTree by Hilton Hotel London - West End,,,,
DoubleTree by Hilton Hotel London - West End,,,,
DoubleTree by Hilton Hotel London - West End,,,,
DoubleTree by Hilton Hotel London - West End,,,,
Hilton London Euston,Ideal place for a short stay,"This hotel is ideally situated when you are travelling. It's not far away from St. Pancras International or Euston railway station. Moreover, it's in a quiet street.  The room (standard room) was neat and had everything you needed. The drinks in the bar were rather pricy, but after all, you're in London so you can expect this.  We slept well without disturbance from the street or inside the hotel and in the morning we enjoyed a nice breakfast - there really was a great selection.",,"<span class=""ui_bubble_rating bubble_40""></span>"
Hilton London Euston,"Nice rooms, good location and a great breakfast","We stayed at this Hilton while visiting London.  The location was great near the train station.  We enjoyed the breakfast buffet, and there were plenty of great restaurants nearby to choose from as well!",,"<span class=""ui_bubble_rating bubble_50""></span>"
Hilton London Euston,Average,"Bang average! Not really worth the price we paid..clean but basic, Windows didn't block out any noise from outside, church bells going off constantly.. complained and just got a smile and a yeh sorry about that..stayed in nicer hotels for cheaper.. great location though",,"<span class=""ui_bubble_rating bubble_30""></span>"
Hilton London Euston,Nothing like a hilton property,Me and my wife stayed for 4 nights in this hotel from the 5-9th oct 2019. must say the room was very bad with no adequate lighting and no light coming from outside. the room hardly had any width and was one long hallway kinds. above all even the staff was not very friendly and there general manager was indian and maybe that was the reason he was behaving very differently. one day the housekeeping took away my wifes slippers i assuming by mistake and we reported at the reception with no response as we were still in the middle of our trip and while travelling that is one of your prime requirements. the locker never worked. all the time you had to call someone to unlock it for you. one nightmare it was and never going back to that hotel again.,,"<span class=""ui_bubble_rating bubble_20""></span>"
Hilton London Euston,"No value for money, false firealarm in the middle of the night, no apologies","Central location and good sanitation in European standard are the only good things to say about this hotel. Rooms are small, windows cannot be opened, air condition is noisy and so is the street in front of the hotel.  Fire alarm called everyone into the outside at 2 am.; no information, what happened; no information, when to get back into the hotel; obviously it was a false alarm. After 20 min in the cold people just started to get back into the house.  No information, no apologies. It was handled as if this had been the most natural event.  At 6 am the same night a set alarm clock went off in the room.",,"<span class=""ui_bubble_rating bubble_10""></span>"
Hilton London Euston,,,,
Hilton London Euston,,,,
Hilton London Euston,,,,
Hilton London Euston,,,,
Hilton London Euston,,,,
Hotel Hilton London Gatwick Airport,Better than last time!,"Only stayed for a night as we were flying out of the South terminal the following morning but unlike last time we stayed here when we were greeted by not a nice person, this time the receptionist was very friendly and welcoming. Great for flying out of the South terminal which is a 10min walk to the departures terminal. Better experience this time round at only £89 for the night.",,"<span class=""ui_bubble_rating bubble_40""></span>"
Hotel Hilton London Gatwick Airport,"Convenient for south terminal, pleasant ","Stayed one night. Reception staff lovely and friendly on arrival.  We were selected one of the newly upgraded room, which was a family room on 4th floor. Quite nice but took awhile to find the air con/ heater for the room as it was pretty cold. Modern decorated but the detailing finish way a bit poor. Cornis  and pelmet wood joins over window poor and some wallpaper butts were too visible.  Shower not over hot. The two restaurants, the Garden and Sports bar didn’t look like they’d been updated. A bit disappointed here. So we did Wetherspoon in the terminal. Overall value, in terms of room cost proximities to departures is good. We’ll certainly stay again if flying out of Gatwick. ",,"<span class=""ui_bubble_rating bubble_40""></span>"
Hotel Hilton London Gatwick Airport,Really handy and great food and service,"Booked an overnight pre -flight , paid £50 pounds extra for an executive room and made full  use of the executive lounge - had a great meal for a reasonable price served by Stefanie Nikos Liva who was a brilliant host/waitress - a brilliant start to our holiday",,"<span class=""ui_bubble_rating bubble_50""></span>"
Hotel Hilton London Gatwick Airport,Very good,"Staff (Steffanie, Juscky, and Nikos) were amazing. Food was good.  Cheese board was disappointing.  But it is convenient for the airport. I would come back of travelling through Gatwick again. A decent experience.",,"<span class=""ui_bubble_rating bubble_40""></span>"
Hotel Hilton London Gatwick Airport,Utterly Disgusting,"We had the unfortunate experience of booking this pig sty of a hotel for our pre and post flights in and out of Gatwick and will never repeat it.   It is utterly disgraceful.  They charge an exorbitant rate for a dirty “Executive Room” which is located in the “new” glass extension - god forbid what the standard rooms are like if the Executive Rooms are anything to go by. It takes nearly 30 minutes to walk to the room from reception in the new wing.   Dirty carpets, disgusting unclean bathrooms, furniture which is worn to the point of needing scrapped and beds which make you itch and squeak and groan at every small turn you make.   We got zero sleep.   The “Executive Lounge” is an over crowded rabble - full of alcohol scoffing types. With limited and poor quality food offerings",…,"<span class=""ui_bubble_rating bubble_10""></span>"
Hotel Hilton London Gatwick Airport,,,,
Hotel Hilton London Gatwick Airport,,,,
Hotel Hilton London Gatwick Airport,,,,
Hotel Hilton London Gatwick Airport,,,,
Hotel Hilton London Gatwick Airport,,,,
Hilton London Metropole,Tired in places,"This was probably a very good hotel in its day but it is looking very tired in places, mainly the bedrooms which are due for refurbishment (scratched furniture, cracked counter tops in bathroom, excess sealant covering things up). Windows still let a fair bit if noise in so not the best night sleep. My friends were staying in a room over looking the pool area so had a quieter room but the curtains did not fully cover the windows so there was a lot of light coming through 24hours a day. Neither of us felt our rooms where exec as promised and bathrobes were missing from the rooms.  Lobby and restaurant etc are kept very well and appear clean. However I think they are racing through the rooms to clean them and our bath had hairs in it.  Location is good for the tube access and",…,"<span class=""ui_bubble_rating bubble_30""></span>"
Hilton London Metropole,Stayed with my Dad and Brother for a birthday treat,I liked this hotel although the beds were a bit creaky when you rolled over at night and the breakfast looked very expensive.The pool smelt a lot but I really enjoyed the amazing view.I had fun having a swim.but I really enjoyed my stay!!!,,"<span class=""ui_bubble_rating bubble_30""></span>"
Hilton London Metropole,Not worth the price ,"I have stayed in quite a few Hilton hotels and I must say they continue to disappoint.   The two stars for this stay go to the location, its seven minute walk to London Paddington Station and approximately two minutes walk to Edgeware Road Station. So if you are working in central london or are visiting as a tourist then great this location gets the two stars.  As for the hotel like many other reviews and in fact other Hilton hotels this one is dated and in need of an urgent refit. The mattress was springy and quite frankly should have been replaced ten years ago, the door had mould around it, the carpet had so many stains in it I started to think it was the pattern when in fact it used to be cream coloured and it smelt terrible.  For £139 a night this is quite simply not worth",…,"<span class=""ui_bubble_rating bubble_20""></span>"
Hilton London Metropole,My daughter’s birthday ,"I had a great time with my family staying at Hilton London Metropole, the staff was very helpful upon checking in and checking out, the room was very clean and the bed was very confortable, and the big surprise was excellent by preparing the cake for my daughter and delivered to the room, that was very kind of them. Breakfast was very good,The service was great on general. I will definitely recommend this hotel to my friends and family, and I will book again Hilton London Metropole on the future.",,"<span class=""ui_bubble_rating bubble_50""></span>"
Hilton London Metropole,Awful..am HHonors member & wouldn’t recommend,I am a Diamond HHonors member and I have never stayed in a worse Hilton before.  I am in a room which is no bigger than my box room at home.  The bath is the same size as a shower (why they insist on having a bath is beyond me).  I specifically asked for a room away from the lift and my room is right beside the lift.  There is no hairdryer and ironing board (I requested one from the “magic button” which didn’t work so I called “0”) - that was 45 minutes ago....the walls are paper thin but luckily my friend is in the next room so shouting through the walls works fine and I don’t have to phone her.   Check in was chaotic and not enough staff. So disappointed because I normally really enjoy staying at the Hilton chain hotels.,,"<span class=""ui_bubble_rating bubble_10""></span>"
Hilton London Metropole,,,,
Hilton London Metropole,,,,
Hilton London Metropole,,,,
Hilton London Metropole,,,,
Hilton London Metropole,,,,
Hilton London Croydon,Below Expectations,"RECEPTION Receptionist failed to inform us of breakfast times or how the lift required the use of our room key card in order to function.  THE ROOM Comfy large bed but soft saggy pillows. Safe and fridge provided. No information to be found re breakfast times, restaurant open times, its menu or prices or the local attractions. Generally dated e.g. fixed shower head, wonky toilet seat, minor sub standard repairs. The air conditioning (which was needed) was too noisy to use for any length of time.   THE RESTAURANT It was well below the standard one would expect from a Hilton hotel. To say that the menu was limited would be an understatement. Prices were exorbitant e.g. a non nondescript burger with chips (and only chips) cost £15 and a pint of lager was £5.34. We only ate here on",…,"<span class=""ui_bubble_rating bubble_20""></span>"
Hilton London Croydon,Room needs an urgent refurb,"We did not check into our room until 7.30pm, therefore it was a quick case of offloading our bags and then heading out for food so it was not until the following morning did we notice the state of the room. As we were checking out that morning there was little point in complaining so i emailed the hotel on the 16/8/19 and to date I have still not had a reply. Below is a copy of the email which covers off this review !! Dear Sirs,  We stayed at the Hilton Croydon on 15/08/2019 ( Room 156 ). I am emailing to you give you some feedback on our stay.  The staff were very helpful and friendly from check in to check out, the breakfast was fantastic and the kitchen staff should be applauded.   Sadly the room was a disaster !! the Aircon was so loud you could not have it on. The room was",…,"<span class=""ui_bubble_rating bubble_10""></span>"
Hilton London Croydon,A decline in quality and service,"Came last night to have a birthday dinner with my nephew and looking at a couple of coaches outside I knew the hotel would be busy. We tried to go to the main restaurant but were informed that we would be better off at the bar as the guests from the 2/3 coaches had occupied 80% of the seats at the Larder. So we sat the at the bar and for about 10 minutes and no one came. The bar itself was not that busy, I got fed up and asked for menus. Upon receipt I had noticed a lot of bar items had gone, for example the 3 mini beef burger sliders as well as the Club House Sandwich. My nephew had the pizza which was of decent quality and fair price. I had a portion of fried with hot wings. The waitress forgot to write down wings so this was not brought out till I enquired when the wings",…,"<span class=""ui_bubble_rating bubble_20""></span>"
Hilton London Croydon,Woeful service,"Used the bar here yesterday following a family funeral, the service is non existent we spent £100 on 2 rounds of drinks and coffee you get no complimentary bar snack's not even peanuts no slice of lemon in the drinks hardly any Ice and tonic water from a tap not a bottle, and no smile no nothing.very disappointed.",,"<span class=""ui_bubble_rating bubble_10""></span>"
Hilton London Croydon,"Unsafe, and poor overall staff service",My handbag was stolen while having breakfast in the dining room. One manager showed absolutely no concern. The operations manager was helpful but it was clear no fuss was going to be made. They charged me in full despite the distress and inconvenience I faced throughout the trip. Getting their money was probably all they cared about. The overall staff service in reception and bar area was also sub-standard. The girl at the bar showed total disinterest when a friend and I went for drinks and dessert. Her overall service and attitude were poor.,,"<span class=""ui_bubble_rating bubble_10""></span>"
Hilton London Croydon,,,,
Hilton London Croydon,,,,
Hilton London Croydon,,,,
Hilton London Croydon,,,,
Hilton London Croydon,,,,
DoubleTree by Hilton Hotel London - West End,Beautiful hotel,"Lovely hotel, really liked the decor of the room. More than one tiny lift would be helpful though especially during check out. Healthier options needed at breakfast too. Other than that it was a great location and the staff were very friendly ",,"<span class=""ui_bubble_rating bubble_50""></span>"
DoubleTree by Hilton Hotel London - West End,Excellent location slightly off the beaten path,"My husband and I are Hilton Diamond Members, so we were looking for a well-situated hotel in London that was reasonably priced for this city.  The DoubleTree London-West End fit the bill.    It is right on the Piccadilly line (blue), so we took the Tube straight from Heathrow Airport to Holborn which takes about 55 minutes.  To get out of the station, we had to go down about 20 stairs, then take 2 escalators up to street level.  The walk is about ten minutes from the Tube stop to the hotel with luggage.    We were upgraded to a Premium Deluxe Room which is at the back of the hotel and faces quiet Gloucester Street.  We were happy to have this room as it was spacious and comfortable.    A generous English breakfast was available in the basement level of the hotel. The selection",…,"<span class=""ui_bubble_rating bubble_40""></span>"
DoubleTree by Hilton Hotel London - West End,"Fine hotel - centrally located, professional staff","We chose this hotel because of the rates, location and the loyalty program (Hilton Honors). The property is a bit aged but our overall experience was positive. Breakfast buffet is outstanding. Staff was generally attentive and helpful - Kadi (breakfast service host/server) particularly stands out for her warmth, friendliness and professionalism.",,"<span class=""ui_bubble_rating bubble_40""></span>"
DoubleTree by Hilton Hotel London - West End,Good room poor bathroom,"Good rooms and location, only downside is old bathrooms with poor quality shower attached to the bath. I asked if there were rooms with walk-in showers as the older style showers in the bath tend to be poorer quality and was told that only certain rooms had these - not bookable in advance. ",,"<span class=""ui_bubble_rating bubble_30""></span>"
DoubleTree by Hilton Hotel London - West End,"Right location, Wrong hotel","So, We took the train from the NorthWest of England to London for a tour of the sights with the kids and friends. Booking this hotel seemed to cover everything we needed or so we thought.  What a poor decision this turned out to be. Whilst the rooms are competitively priced on the internet,(That's the only good bit) Harry Potter had more room under the stairs in Privet Drive than we had !!!  Don't be fooled by the nice pictures in some of the reviews. It's a box room, hence the price. Double bed is a 3/4 bed, mold in the bathroom was almost growing mushrooms. Carpet was filthy and the room was tired. Needs a big overall.   What a shame, at the same time of visiting the hotel the lobby sprung a leak, well understatement. FLOOD... Reception flooded and dining area flooded,",…,"<span class=""ui_bubble_rating bubble_20""></span>"
DoubleTree by Hilton Hotel London - West End,,,,
DoubleTree by Hilton Hotel London - West End,,,,
DoubleTree by Hilton Hotel London - West End,,,,
DoubleTree by Hilton Hotel London - West End,,,,
DoubleTree by Hilton Hotel London - West End,,,,
Hilton London Metropole,Will not ever go back as dirty rooms,"The downstairs areas are exactly Hilton standard and the pool is lovely BUT The rooms were so dirty/old and needed urgent refurbishment in the tower, esp rooms 609/611.  We passed our concerns to management so hopefully the changes will be made, we were given a 25% discount to apologise after arrival home, as we couldn’t accept the offered free breakfast at the time. It wasn’t enough really as so grubby.  The reason at the time we couldn’t go and ask to change rooms was due to travelling with our autistic children as it would have been really difficult to have to return to reception with them.  The room issues:- dirty carpets, broken shower head, paint coming off of bath side, lime scale under taps, stale ?smoke smell in room and numerous wires at side of the fridge.  This is",…,"<span class=""ui_bubble_rating bubble_10""></span>"
Hilton London Metropole,Good location but rooms very tired,"Good location but rooms very tired and need some love and attention. Bathrooms have pealing paint, no water left in rooms which you usually find in a Hilton. I use Hilton regular and this doesn't meet there standards  in my opinion",,"<span class=""ui_bubble_rating bubble_30""></span>"
Hilton London Metropole,Utterly disgraceful filthy rotting worn out property with worst service – do not stay here,"I realised that this hotel had a bad name.  I did not realise that things could ever be so bad.  On arrival at approximately 2:30 pm only four of eight check-in desks were open.  They were queues and I waited.  Room 324 in the East Wing was allocated for my stay against Hilton Honors points. It was nasty.  The ceiling was damaged. The filthy curtains were detached from the track. There was mould growth on the ceiling, and it was otherwise black with dirt. The bedding was stained.   The carpet was stained in multiple places. Furniture was scratched. Printed material was torn. Woodwork was scuffed and damaged.  The wall was damaged. The iron base plate finish was partially worn off. The bathroom door was damaged.  The finish was worn around the water waste outlet. There was a dirt",…,"<span class=""ui_bubble_rating bubble_10""></span>"
Hilton London Metropole,Absolute disgrace,We stayed here in december myself and 3 kids in 2 rooms.  I have stayed In many hilton hotels around the world and have never came across such a disgrace of a hotel.  We had 2 rooms which we realised after getting back after a long day sight seeing that both rooms heating was broken and rooms were freezing.  Reported this to reception no one came to check so I had to go down myself to reception.  I then waited another 45 mins for engineer to appear which he advised could not be fixed I had a 4 year old son with me and was freezing.  That's not the only thing as I have attached pictures of this health hazard of a room absolute filthy and as for the bathroom was disgusting.  I am absolute shocked at how bad our 2 nights stay was and cannot believe the service we received.,,"<span class=""ui_bubble_rating bubble_10""></span>"
Hilton London Metropole,Central Hotel,"Always stay here when going to London, always good rooms nice and clean staff friendly, this hotel is nice and central and close to the tube. Lots of choice for breakfast but do have to pay separate which at nearly £200 a night I think should come in with the price.",,"<span class=""ui_bubble_rating bubble_40""></span>"
Hilton London Metropole,,,,
Hilton London Metropole,,,,
Hilton London Metropole,,,,
Hilton London Metropole,,,,
Hilton London Metropole,,,,
Hilton London Euston,"good location, but poor facilities","ユーストン駅から湖水地方に出かけたので、このホテルの立地は素晴らしかった。部屋の施設は普通でしたが、電話が故障していて、モーニングサービスが頼めなかったのは問題です。フロントに持っていっても、代わりの電話機もなかったです。 We went to Lake District from the Euston station, so the location is good. Facilities are average, but a telephone in my room didn't work, so I could not set a wake-up call. I could not get an alternative telephone at the front desk.",,"<span class=""ui_bubble_rating bubble_20""></span>"
Hilton London Euston,Tired Rooms not Worth the Rate,"This hotel is in a good location for the transport links and ion the face of it looks a nice hotel, or so I thought. Chose a family Superior room for the size and was disappointed, nothing like the photo on Hilton’s website, small, dark and shabby decor. It looked as though there had been water damage as all the skirting boards were splitting and flaking, noisy heating/cooling system which is a blower under the window and faulty lighting in the bathroom. Given the level of choice in London I wound have thought Hilton would be on top of things like this, I’m just sorry I cancelled my booking at Royal Horse Guards Hotel.",,"<span class=""ui_bubble_rating bubble_30""></span>"
Hilton London Euston,Terrible experience with unclean room with flies,"The stay was very terrible, there's hair and flies in the room. There's no fan in the bathroom. The ceiling has a massive water mark. Reception staff wasn't friendly or helpful at all either. The checkout experience has no experience at all, the reception just said you can go without asking me to check the bill, if I want the receipt or how was my stay. ",,"<span class=""ui_bubble_rating bubble_10""></span>"
Hilton London Euston,Great rooms and breakfast,"We stayed at this hotel our our return from Paris, because it is in walking distance of St Pancras train station.  The hotel was clean, and the rooms were spacious.  The breakfast buffet is included for some guests, but not a part of our reservation.  However, it was very affordable and offered a variety of selections.  There were also some nice places to dine nearby.  My only complaint is that baggage must be carried up the front entrance and some steps in the hallway.  ",,"<span class=""ui_bubble_rating bubble_40""></span>"
